race_id,Name,Odds,FinishPosition,$2WinPay,$2PlacePay,$2ShowPay,ExactaPay,QuinellaPay,FieldSize,track,RaceNum,Date,DistYrds,surface,TrackCondition,ClassDescriptor,Purse,Weight,PP,BettersToteProb,BettersToteProbRk,BettersToteProbDiff
481,RED CHARM,27,9,0,0,0,54,21.8,9,BEL,2,5/29/16,1100,T,FM,S,75000,119,9,0.658,8,-0.2629
482,BELLA FACHI,3.7,9,0,0,0,55.5,0,9,BEL,3,5/29/16,1430,D,FT,C,25000,120,1,0.8277,5,-5.73E-02
482,LITTLE MISS LUPE,17.4,8,0,0,0,55.5,0,9,BEL,3,5/29/16,1430,D,FT,C,25000,120,2,0.885,1,3.44E-02
482,LOTSA NOODLES,5.1,5,0,5.5,3.9,55.5,0,9,BEL,3,5/29/16,1430,D,FT,C,25000,120,3,0.8192,6,-6.58E-02
482,PEARLS FOR GIRLS,2.25,7,0,0,0,55.5,0,9,BEL,3,5/29/16,1430,D,FT,C,25000,122,4,0.7979,8,-8.71E-02
482,COW CATCHER,5.3,4,0,0,0,55.5,0,9,BEL,3,5/29/16,1430,D,FT,C,25000,120,5,0.8329,4,-0.0521
482,MINDFULNESS,21.2,6,0,0,0,55.5,0,9,BEL,3,5/29/16,1430,D,FT,C,25000,120,6,0.7859,9,-9.91E-02
482,IS SHE HOT,4.4,1,10.8,4.9,3.7,55.5,0,9,BEL,3,5/29/16,1430,D,FT,C,25000,122,7,0.8473,3,-0.0377
482,BONITA LUNA,5.1,2,0,5.5,3.9,55.5,0,9,BEL,3,5/29/16,1430,D,FT,C,25000,122,8,0.7997,7,-8.53E-02
482,SAHARAN SERENADE,13.2,3,0,0,6.5,55.5,0,9,BEL,3,5/29/16,1430,D,FT,C,25000,115,9,0.8506,2,-3.44E-02
483,AMAZING ANNE,2.6,1,7.2,4.3,3.5,53.5,28.8,8,BEL,4,5/29/16,1870,t,FM,C,45000,122,1,0.7585,6,-0.1467
483,TEN PENNY PRINCESS,5.7,3,0,0,3.7,53.5,28.8,8,BEL,4,5/29/16,1870,t,FM,C,45000,122,2,0.9052,1,4.07E-02
483,KILLARNEY ROSE,4.7,5,0,0,0,53.5,28.8,8,BEL,4,5/29/16,1870,t,FM,C,45000,122,3,0.8214,5,-8.38E-02
483,PORVOO,51.25,8,0,0,0,53.5,28.8,8,BEL,4,5/29/16,1870,t,FM,C,45000,122,4,0.7315,7,-0.1737
483,CAP'S VOW,5.5,2,0,5.9,4.7,53.5,28.8,8,BEL,4,5/29/16,1870,t,FM,C,45000,122,5,0.8645,2,-4.07E-02
